Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Bleach: Sennen Kessen-hen,Bleach: Thousand-Year Blood War,9.01,403,11,548,TV,13,Finished Airing,"Oct 11, 2022 to Dec 27, 2022","TV Tokyo,       Aniplex,       Dentsu,       Shueisha",VIZ Media,Pierrot,Manga,"Action, Adventure, Fantasy",,24 min. per ep.,R - 17+ (violence & profanity),"20,629",Fall 2022,Tuesdays at 00:00 (JST),Shounen
Kaguya-sama wa Kokurasetai: Ultra Romantic,Kaguya-sama: Love is War - Ultra Romantic,9.01,175,12,937,TV,13,Finished Airing,"Apr 9, 2022 to Jun 25, 2022","Aniplex,       Mainichi Broadcasting System,       Magic Capsule,       Shueisha,       JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,"Comedy, Romance",School,23 min. per ep.,PG-13 - Teens 13 or older,"31,315",Spring 2022,Saturdays at 00:00 (JST),Seinen
Gintama.,Gintama Season 5,8.98,763,13,316,TV,12,Finished Airing,"Jan 9, 2017 to Mar 27, 2017","TV Tokyo,       Aniplex,       Dentsu,       Shueisha","None found, add some",Bandai Namco Pictures,Manga,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai",24 min. per ep.,PG-13 - Teens 13 or older,"2,729",Winter 2017,Mondays at 01:35 (JST),Shounen
Fruits Basket: The Final,Fruits Basket: The Final Season,8.97,470,14,482,TV,13,Finished Airing,"Apr 6, 2021 to Jun 29, 2021","TV Tokyo,       TV Osaka,       Nihon Ad Systems,       Hakusensha,       Avex Pictures,       TMS Music,       8PAN",Funimation,TMS Entertainment,Manga,"Drama, Romance, Supernatural",,23 min. per ep.,PG-13 - Teens 13 or older,"20,097",Spring 2021,Tuesdays at 01:30 (JST),Shoujo
Gintama,,8.94,141,15,1,TV,201,Finished Airing,"Apr 4, 2006 to Mar 25, 2010","TV Tokyo,       Aniplex,       Dentsu,       Trinity Sound,       Audio Highs,       Miracle Robo,       Shueisha","Sentai Filmworks,       Crunchyroll",Sunrise,Manga,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai",24 min. per ep.,PG-13 - Teens 13 or older,"59,396",Spring 2006,Thursdays at 18:00 (JST),Shounen
Clannad: After Story,,8.93,118,16,1,TV,24,Finished Airing,"Oct 3, 2008 to Mar 27, 2009","Pony Canyon,       TBS,       Rakuonsha,       Animation Do",Sentai Filmworks,Kyoto Animation,Visual novel,"Drama, Romance, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older,"70,306",Fall 2008,Fridays at 01:59 (JST),
Koe no Katachi,A Silent Voice,8.93,20,17,2,Movie,1,Finished Airing,17-Sep-16,"Shochiku,       Pony Canyon,       Kodansha,       ABC Animation,       Quaras","Eleven Arts,       NYAV Post",Kyoto Animation,Manga,"Award Winning, Drama",Romantic Subtext,2 hr. 10 min.,PG-13 - Teens 13 or older,"88,211",,,Shounen
3-gatsu no Lion 2nd Season,March Comes In Like a Lion 2nd Season,8.92,568,18,404,TV,22,Finished Airing,"Oct 14, 2017 to Mar 31, 2018","Aniplex,       Dentsu,       NHK,       Hakusensha,       Asmik Ace,       Toy's Factory",Aniplex of America,Shaft,Manga,Drama,"Childcare, Strategy Game",25 min. per ep.,PG-13 - Teens 13 or older,"15,077",Fall 2017,Saturdays at 23:00 (JST),Seinen
Code Geass: Hangyaku no Lelouch R2,Code Geass: Lelouch of the Rebellion R2,8.91,47,19,1,TV,25,Finished Airing,"Apr 6, 2008 to Sep 28, 2008","Bandai Visual,       Mainichi Broadcasting System,       Bandai,       Bandai Namco Entertainment,       Hakuhodo DY Media Partners","Funimation,       Bandai Entertainment",Sunrise,Original,"Action, Award Winning, Drama, Sci-Fi","Mecha, Military, Super Power",24 min. per ep.,R - 17+ (violence & profanity),"76,825",Spring 2008,Sundays at 17:00 (JST),
Kusuriya no Hitorigoto,The Apothecary Diaries,8.91,559,20,412,TV,24,Finished Airing,"Oct 22, 2023 to Mar 24, 2024","Dentsu,       Square Enix,       Nippon Television Network,       TOHO animation,       Shogakukan,       Imagica Infos","None found, add some","OLM,       TOHO animation STUDIO",Light novel,"Drama, Mystery","Historical, Medical",22 min. per ep.,PG-13 - Teens 13 or older,"11,051",Fall 2023,Sundays at 01:05 (JST),
Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,8.9,1008,21,241,Movie,1,Finished Airing,06-Jul-13,"TV Tokyo,       Aniplex,       Dentsu,       Bandai,       Warner Bros. Japan,       Shueisha","None found, add some",Sunrise,Manga,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai, Time Travel",1 hr. 50 min.,PG-13 - Teens 13 or older,"2,120",,,Shounen
Shingeki no Kyojin: The Final Season - Kanketsu-hen,Attack on Titan: Final Season - The Final Chapters,8.89,322,22,655,TV Special,2,Finished Airing,"Mar 4, 2023 to Nov 5, 2023","Production I.G,       Dentsu,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Pony Canyon Enterprises","None found, add some",MAPPA,Manga,"Action, Drama, Suspense","Gore, Military, Survival",1 hr. 12 min. per ep.,R - 17+ (violence & profanity),"15,449",,,Shounen
Monster,,8.88,131,23,1,TV,74,Finished Airing,"Apr 7, 2004 to Sep 28, 2005","VAP,       Shogakukan-Shueisha Productions,       Nippon Television Network",VIZ Media,Madhouse,Manga,"Drama, Mystery, Suspense","Adult Cast, Psychological",24 min. per ep.,R+ - Mild Nudity,"53,187",Spring 2004,Wednesdays at 00:40 (JST),Seinen
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,Gintama.: Silver Soul Arc - Second Half War,8.88,1214,24,200,TV,14,Finished Airing,"Jul 9, 2018 to Oct 8, 2018","TV Tokyo,       Aniplex,       Dentsu,       Shueisha","None found, add some",Bandai Namco Pictures,Manga,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai",24 min. per ep.,PG-13 - Teens 13 or older,"1,048",Summer 2018,Mondays at 01:35 (JST),Shounen
Owarimonogatari 2nd Season,Owarimonogatari Second Season,8.87,575,25,401,TV Special,7,Finished Airing,"Aug 12, 2017 to Aug 13, 2017","Aniplex,       Kodansha",Aniplex of America,Shaft,Light novel,"Comedy, Mystery, Supernatural",Vampire,22 min. per ep.,R - 17+ (violence & profanity),"8,661",,,
Violet Evergarden Movie,Violet Evergarden: The Movie,8.86,354,26,616,Movie,1,Finished Airing,18-Sep-20,"Shochiku,       ABC Animation",Funimation,Kyoto Animation,Light novel,"Award Winning, Drama, Fantasy",,2 hr. 20 min.,PG-13 - Teens 13 or older,"8,813",,,
Boku no Kokoro no Yabai Yatsu 2nd Season,The Dangers in My Heart Season 2,8.85,1324,27,182,TV,13,Finished Airing,"Jan 7, 2024 to Mar 31, 2024","Dentsu,       TV Asahi,       Movic,       Magic Capsule,       Avex Pictures,       Akita Shoten,       BS Asahi,       TV Asahi Music",Sentai Filmworks,Shin-Ei Animation,Manga,"Comedy, Romance",School,23 min. per ep.,PG-13 - Teens 13 or older,"4,130",Winter 2024,Sundays at 01:30 (JST),Shounen
Kimi no Na wa.,Your Name.,8.84,11,28,2,Movie,1,Finished Airing,26-Aug-16,"TOHO,       Sound Team Don Juan,       Lawson HMV Entertainment,       Amuse,       JR East Marketing & Communications,       Kadokawa,       voque ting","Funimation,       NYAV Post",CoMix Wave Films,Original,"Award Winning, Drama, Supernatural",Romantic Subtext,1 hr. 46 min.,PG-13 - Teens 13 or older,"90,695",,,
Jujutsu Kaisen 2nd Season,Jujutsu Kaisen Season 2,8.82,167,29,953,TV,23,Finished Airing,"Jul 6, 2023 to Dec 28, 2023","Mainichi Broadcasting System,       TOHO animation,       Shueisha,       dugout,       Sumzap","None found, add some",MAPPA,Manga,"Action, Fantasy","Gore, School",23 min. per ep.,R - 17+ (violence & profanity),"21,582",Summer 2023,Thursdays at 23:56 (JST),Shounen
Kingdom 3rd Season,Kingdom: Season 3,8.82,2032,30,104,TV,26,Finished Airing,"Apr 6, 2020 to Oct 17, 2021",Shueisha,Funimation,"Pierrot,       Studio Signpost",Manga,Action,"Historical, Military",25 min. per ep.,R - 17+ (violence & profanity),"2,154",Spring 2020,Mondays at 00:10 (JST),Seinen
Gintama.: Shirogane no Tamashii-hen,Gintama.: Silver Soul Arc,8.81,1145,31,214,TV,12,Finished Airing,"Jan 8, 2018 to Mar 26, 2018","TV Tokyo,       Aniplex,       Dentsu,       Shueisha","None found, add some",Bandai Namco Pictures,Manga,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai",24 min. per ep.,PG-13 - Teens 13 or older,"1,179",Winter 2018,Mondays at 01:35 (JST),Shounen
Vinland Saga Season 2,,8.81,349,32,620,TV,24,Finished Airing,"Jan 10, 2023 to Jun 20, 2023","Dentsu,       Kodansha,       Twin Engine","None found, add some",MAPPA,Manga,"Action, Adventure, Drama","Gore, Historical",25 min. per ep.,R - 17+ (violence & profanity),"14,606",Winter 2023,Tuesdays at 00:30 (JST),Seinen
Mob Psycho 100 II,,8.79,72,33,1,TV,13,Finished Airing,"Jan 7, 2019 to Apr 1, 2019","Warner Bros. Japan,       KlockWorx,       BS Fuji,       Hakuhodo DY Music & Pictures,       Shogakukan",Funimation,Bones,Web manga,"Action, Comedy, Supernatural",Super Power,24 min. per ep.,PG-13 - Teens 13 or older,"32,467",Winter 2019,Mondays at 23:00 (JST),
Kizumonogatari III: Reiketsu-hen,Kizumonogatari Part 3: Cold-Blooded,8.78,489,34,464,Movie,1,Finished Airing,06-Jan-17,"Aniplex,       Kodansha",Aniplex of America,Shaft,Light novel,"Action, Mystery, Supernatural",Vampire,1 hr. 23 min.,R - 17+ (violence & profanity),"7,559",,,
Shingeki no Kyojin: The Final Season,Attack on Titan: Final Season,8.78,35,35,2,TV,16,Finished Airing,"Dec 7, 2020 to Mar 29, 2021","Production I.G,       Dentsu,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Techno Sound,       Pony Canyon Enterprises",Funimation,MAPPA,Manga,"Action, Drama, Suspense","Gore, Military, Survival",23 min. per ep.,R - 17+ (violence & profanity),"52,294",Winter 2021,Mondays at 00:10 (JST),Shounen
Bocchi the Rock!,,8.78,380,36,580,TV,12,Finished Airing,"Oct 9, 2022 to Dec 25, 2022","Aniplex,       Houbunsha",Crunchyroll,CloverWorks,4-koma manga,Comedy,"CGDCT, Music",23 min. per ep.,PG-13 - Teens 13 or older,"28,247",Fall 2022,Sundays at 00:00 (JST),
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,Haikyu!! 3rd Season,8.78,117,37,1,TV,10,Finished Airing,"Oct 8, 2016 to Dec 10, 2016","Dentsu,       Mainichi Broadcasting System,       Movic,       Sony Music Entertainment,       TOHO animation,       Shueisha",Sentai Filmworks,Production I.G,Manga,Sports,"School, Team Sports",24 min. per ep.,PG-13 - Teens 13 or older,"15,544",Fall 2016,Saturdays at 01:55 (JST),Shounen
Hajime no Ippo,Fighting Spirit,8.77,366,38,598,TV,75,Finished Airing,"Oct 4, 2000 to Mar 27, 2002",VAP,"Discotek Media,       Geneon Entertainment USA",Madhouse,Manga,Sports,Combat Sports,23 min. per ep.,PG-13 - Teens 13 or older,"22,286",Fall 2000,Tuesdays at 00:50 (JST),Shounen
Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Kaguya-sama: Love is War - The First Kiss That Never Ends,8.77,910,39,269,Movie,1,Finished Airing,17-Dec-22,"Aniplex,       Mainichi Broadcasting System,       Shueisha,       JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,"Comedy, Drama, Romance",School,1 hr. 36 min.,PG-13 - Teens 13 or older,"1,902",,,Seinen
Sen to Chihiro no Kamikakushi,Spirited Away,8.77,44,40,1,Movie,1,Finished Airing,20-Jul-01,"Dentsu,       TOHO,       Tokuma Shoten,       Tohokushinsha Film Corporation,       Nippon Television Network,       Mitsubishi","Disney Platform Distribution,       GKIDS",Studio Ghibli,Original,"Adventure, Award Winning, Supernatural",Mythology,2 hr. 4 min.,PG - Children,"32,977",,,
Monogatari Series: Second Season,,8.76,307,41,672,TV,26,Finished Airing,"Jul 7, 2013 to Dec 29, 2013","Aniplex,       Kodansha,       Cyclone Graphics",Aniplex of America,Shaft,Light novel,"Comedy, Mystery, Romance, Supernatural",Vampire,25 min. per ep.,R - 17+ (violence & profanity),"23,444",Summer 2013,Sundays at 00:00 (JST),
Shingeki no Kyojin: The Final Season Part 2,Attack on Titan: Final Season Part 2,8.76,102,42,1,TV,12,Finished Airing,"Jan 10, 2022 to Apr 4, 2022","Production I.G,       Dentsu,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Pony Canyon Enterprises",Funimation,MAPPA,Manga,"Action, Drama, Suspense","Gore, Military, Survival",23 min. per ep.,R - 17+ (violence & profanity),"30,274",Winter 2022,Mondays at 00:05 (JST),Shounen
The First Slam Dunk,,8.76,3316,43,45,Movie,1,Finished Airing,03-Dec-22,Shueisha,GKIDS,"Toei Animation,       DandeLion Animation Studio",Manga,"Award Winning, Sports","School, Team Sports",2 hr. 4 min.,PG-13 - Teens 13 or older,617,,,Shounen
Vinland Saga,,8.75,75,44,1,TV,24,Finished Airing,"Jul 8, 2019 to Dec 30, 2019","Production I.G,       Dentsu,       Kodansha,       Twin Engine",Sentai Filmworks,Wit Studio,Manga,"Action, Adventure, Drama","Gore, Historical",24 min. per ep.,R - 17+ (violence & profanity),"47,984",Summer 2019,Mondays at 00:10 (JST),Seinen
Cowboy Bebop,,8.75,43,45,1,TV,26,Finished Airing,"Apr 3, 1998 to Apr 24, 1999",Bandai Visual,Funimation,Sunrise,Original,"Action, Award Winning, Sci-Fi","Adult Cast, Space",24 min. per ep.,R - 17+ (violence & profanity),"82,682",Spring 1998,Saturdays at 01:00 (JST),
Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,8.75,84,46,1,TV,11,Finished Airing,"Dec 5, 2021 to Feb 13, 2022","Aniplex,       Shueisha","Aniplex of America,       Crunchyroll",ufotable,Manga,"Action, Fantasy",Historical,26 min. per ep.,R - 17+ (violence & profanity),"24,381",Winter 2022,Sundays at 23:15 (JST),Shounen
Kingdom 4th Season,Kingdom: Season 4,8.74,2715,47,65,TV,26,Finished Airing,"Apr 10, 2022 to Oct 2, 2022","Avex Pictures,       Shueisha,       NHK Enterprises","None found, add some","Pierrot,       Studio Signpost",Manga,Action,"Historical, Military",24 min. per ep.,R - 17+ (violence & profanity),"1,055",Spring 2022,Sundays at 00:00 (JST),Seinen
Kingdom 5th Season,Kingdom: Season 5,8.74,3754,48,35,TV,13,Finished Airing,"Jan 14, 2024 to Mar 31, 2024","Avex Pictures,       Shueisha,       Jinnan Studio,       NHK Enterprises","None found, add some","Pierrot,       Studio Signpost",Manga,Action,"Historical, Military",24 min. per ep.,R - 17+ (violence & profanity),437,Winter 2024,Sundays at 00:00 (JST),Seinen
Shiguang Dailiren,Link Click,8.74,637,49,370,ONA,11,Finished Airing,"Apr 30, 2021 to Jul 9, 2021","bilibili,       BeDream",Funimation,LAN Studio,Original,"Drama, Mystery, Supernatural, Suspense","Adult Cast, Time Travel",23 min. per ep.,PG-13 - Teens 13 or older,"11,749",,,
Mushishi Zoku Shou 2nd Season,Mushi-shi: Next Passage Part 2,8.73,915,50,268,TV,10,Finished Airing,"Oct 19, 2014 to Dec 21, 2014","Aniplex,       Kodansha,       Delfi Sound",Aniplex of America,Artland,Manga,"Adventure, Mystery, Slice of Life, Supernatural","Adult Cast, Historical, Iyashikei",23 min. per ep.,PG-13 - Teens 13 or older,"1,492",Fall 2014,Sundays at 00:30 (JST),Seinen
One Piece,,8.72,19,51,2,TV,Unknown,Currently Airing,"Oct 20, 1999 to ?","Fuji TV,       TAP,       Shueisha","Funimation,       4Kids Entertainment",Toei Animation,Manga,"Action, Adventure, Fantasy",,24 min.,PG-13 - Teens 13 or older,"222,477",Fall 1999,Sundays at 09:30 (JST),Shounen
Ashita no Joe 2,Tomorrow's Joe 2,8.72,3047,52,53,TV,47,Finished Airing,"Oct 13, 1980 to Aug 31, 1981",Annapuru,"None found, add some",Tokyo Movie Shinsha,Manga,"Drama, Sports",Combat Sports,24 min. per ep.,PG-13 - Teens 13 or older,"2,720",Fall 1980,Unknown,Shounen
86 Part 2,86 Eighty-Six Part 2,8.71,443,53,506,TV,12,Finished Airing,"Oct 3, 2021 to Mar 19, 2022","Aniplex,       Kadokawa,       Bandai Spirits","None found, add some",A-1 Pictures,Light novel,"Action, Drama, Sci-Fi","Mecha, Military",23 min. per ep.,R - 17+ (violence & profanity),"15,165",Fall 2021,Sundays at 00:00 (JST),
Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,Descending Stories: Showa Genroku Rakugo Shinju,8.71,1279,54,188,TV,12,Finished Airing,"Jan 7, 2017 to Mar 25, 2017","Mainichi Broadcasting System,       Kodansha,       DAX Production,       King Records","None found, add some",Studio Deen,Manga,Drama,"Adult Cast, Historical, Love Polygon, Performing Arts",24 min. per ep.,PG-13 - Teens 13 or older,"3,158",Winter 2017,Saturdays at 02:25 (JST),Josei
Mob Psycho 100 III,,8.71,298,55,686,TV,12,Finished Airing,"Oct 6, 2022 to Dec 22, 2022","Shogakukan-Shueisha Productions,       Warner Bros. Japan,       KlockWorx,       BS Fuji,       Hakuhodo DY Music & Pictures,       Shogakukan","None found, add some",Bones,Web manga,"Action, Comedy, Supernatural",Super Power,23 min. per ep.,PG-13 - Teens 13 or older,"10,388",Fall 2022,Thursdays at 00:00 (JST),
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Samurai X: Trust and Betrayal,8.7,886,56,277,OVA,4,Finished Airing,"Feb 20, 1999 to Sep 22, 1999",Aniplex,"ADV Films,       Aniplex of America",Studio Deen,Manga,"Action, Drama, Romance","Adult Cast, Historical, Samurai",29 min. per ep.,R - 17+ (violence & profanity),"6,276",,,Shounen
Code Geass: Hangyaku no Lelouch,Code Geass: Lelouch of the Rebellion,8.7,22,57,2,TV,25,Finished Airing,"Oct 6, 2006 to Jul 29, 2007","Bandai Visual,       Mainichi Broadcasting System,       Bandai,       Sony Music Entertainment,       Bandai Namco Entertainment,       Hakuhodo DY Media Partners","Funimation,       Bandai Entertainment",Sunrise,Original,"Action, Award Winning, Drama, Sci-Fi","Mecha, Military, School, Super Power",24 min. per ep.,R - 17+ (violence & profanity),"109,029",Fall 2006,Fridays at 01:25 (JST),
Bleach: Sennen Kessen-hen - Ketsubetsu-tan,Bleach: Thousand-Year Blood War - The Separation,8.69,890,58,276,TV,13,Finished Airing,"Jul 8, 2023 to Sep 30, 2023","TV Tokyo,       Aniplex,       Dentsu,       Shueisha,       Zack Promotion",VIZ Media,Pierrot,Manga,"Action, Adventure, Fantasy",,24 min. per ep.,R - 17+ (violence & profanity),"4,183",Summer 2023,Saturdays at 23:00 (JST),Shounen
Great Teacher Onizuka,,8.69,217,59,833,TV,43,Finished Airing,"Jun 30, 1999 to Sep 17, 2000","Aniplex,       Fuji TV","Discotek Media,       Tokyopop",Pierrot,Manga,Comedy,"Delinquents, School, Workplace",25 min. per ep.,R - 17+ (violence & profanity),"26,591",Summer 1999,Wednesdays at 19:30 (JST),Shounen
Haikyuu!! Movie: Gomisuteba no Kessen,Haikyu!! Movie: The Dumpster Battle,8.69,1847,60,118,Movie,1,Finished Airing,16-Feb-24,"TOHO animation,       Shueisha","None found, add some",Production I.G,Manga,Sports,"School, Team Sports",1 hr. 25 min.,PG-13 - Teens 13 or older,"1,025",,,Shounen
Mo Dao Zu Shi: Wanjie Pian,The Founder of Diabolism Season 3,8.69,2389,61,81,ONA,12,Finished Airing,"Aug 7, 2021 to Oct 16, 2021",Tencent Penguin Pictures,"None found, add some",B.CMAY PICTURES,Web novel,"Action, Adventure, Drama, Fantasy, Mystery","Historical, Mythology, Reincarnation",24 min. per ep.,R - 17+ (violence & profanity),"1,618",,,
Mushishi Zoku Shou,Mushi-shi: Next Passage Part 1,8.69,806,62,302,TV,10,Finished Airing,"Apr 5, 2014 to Jun 21, 2014","Aniplex,       Kodansha,       Delfi Sound",Aniplex of America,Artland,Manga,"Adventure, Mystery, Slice of Life, Supernatural","Adult Cast, Historical, Iyashikei",24 min. per ep.,PG-13 - Teens 13 or older,"1,577",Spring 2014,Saturdays at 00:00 (JST),Seinen
Tian Guan Cifu Er,Heaven Official's Blessing Season 2,8.68,3321,63,45,ONA,12,Finished Airing,"Oct 18, 2023 to Jan 17, 2024",bilibili,"None found, add some",Red Dog Culture House,Web novel,"Action, Adventure, Drama, Fantasy","Historical, Mythology",24 min. per ep.,PG-13 - Teens 13 or older,"1,018",,,
Violet Evergarden,,8.68,46,64,1,TV,13,Finished Airing,"Jan 11, 2018 to Apr 5, 2018","Lantis,       Pony Canyon,       Rakuonsha,       ABC Animation",Funimation,Kyoto Animation,Light novel,"Drama, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,"62,076",Winter 2018,Thursdays at 00:00 (JST),
Hajime no Ippo: New Challenger,Fighting Spirit: New Challenger,8.67,850,65,289,TV,26,Finished Airing,"Jan 7, 2009 to Jul 1, 2009","VAP,       Kodansha,       Nippon Television Network","None found, add some",Madhouse,Manga,Sports,Combat Sports,23 min. per ep.,PG-13 - Teens 13 or older,"1,811",Winter 2009,Wednesdays at 01:29 (JST),Shounen
Fate/stay night Movie: Heaven's Feel - III. Spring Song,Fate/stay night: Heaven's Feel - III. Spring Song,8.66,674,66,354,Movie,1,Finished Airing,15-Aug-20,"Aniplex,       Notes,       Kadokawa",Aniplex of America,ufotable,Visual novel,"Action, Fantasy, Supernatural",,2 hr. 2 min.,R - 17+ (violence & profanity),"8,081",,,
Howl no Ugoku Shiro,Howl's Moving Castle,8.66,99,67,1,Movie,1,Finished Airing,20-Nov-04,"d-rights,       Tokuma Shoten",Disney Platform Distribution,Studio Ghibli,Novel,"Adventure, Award Winning, Drama, Fantasy, Romance",,1 hr. 59 min.,G - All Ages,"29,191",,,
Mononoke Hime,Princess Mononoke,8.66,105,68,1,Movie,1,Finished Airing,12-Jul-97,"Tokuma Shoten,       Nippon Television Network",GKIDS,Studio Ghibli,Original,"Action, Adventure, Award Winning, Fantasy",,2 hr. 13 min.,PG-13 - Teens 13 or older,"22,080",,,
Mushishi,Mushi-Shi,8.66,215,69,834,TV,26,Finished Airing,"Oct 23, 2005 to Jun 19, 2006","Avex Entertainment,       Marvelous Entertainment,       SKY Perfect Well Think,       Delfi Sound",Funimation,Artland,Manga,"Adventure, Mystery, Slice of Life, Supernatural","Adult Cast, Historical, Iyashikei",23 min. per ep.,PG-13 - Teens 13 or older,"26,960",Fall 2005,Sundays at 03:40 (JST),Seinen
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,8.66,181,70,930,TV,12,Finished Airing,"Oct 4, 2021 to Dec 20, 2021","Frontier Works,       TOHO,       TOHO animation,       Tokyo MX,       Hakuhodo DY Music & Pictures,       BS11,       Egg Firm,       Kadokawa,       GREE Entertainment",Funimation,Studio Bind,Light novel,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation",23 min. per ep.,R - 17+ (violence & profanity),"18,639",Fall 2021,Mondays at 00:00 (JST),
